"satuan_kerja_id","satuan_kerja_nama","lv0_jabatan_id","lv0_jabatan_nama","lv0_eselon_nm","lv1_unit_kerja_id","lv1_unit_kerja_nama","lv1_jabatan_id","lv1_jabatan_nama","lv1_eselon_nm","lv2_unit_kerja_id","lv2_unit_kerja_nama","lv2_jabatan_id","lv2_jabatan_nama","lv2_eselon_nm","lv3_unit_kerja_id","lv3_unit_kerja_nama","lv3_jabatan_id","lv3_jabatan_nama","lv3_eselon_nm","lv4_unit_kerja_id","lv4_unit_kerja_nama","lv4_jabatan_id","lv4_jabatan_nama","lv4_eselon_nm","lv5_unit_kerja_id","lv5_unit_kerja_nama","lv5_jabatan_id","lv5_jabatan_nama","lv5_eselon_nm","lv6_unit_kerja_id","lv6_unit_kerja_nama","lv6_jabatan_id","lv6_jabatan_nama","lv6_eselon_nm","lv7_unit_kerja_id","lv7_unit_kerja_nama","lv7_jabatan_id","lv7_jabatan_nama","lv7_eselon_nm","level","unit_kerja_kode","id","parent_id","jabatan_id","eselon_nm","kode_unit_kerja","eselon_id","jabatan_nama","unit_kerja_nama","gol_id_minimum","alamat","latitude","longitude","m_kabkot_id","nama_kota","unit_kerja_id_baru","status","unit_kerja_aktif_mulai","unit_kerja_aktif_selesai","kode_jabatan"
"49","SEKRETARIAT DAERAH","34461","SEKRETARIS DAERAH","I.b","189","STAF AHLI GUBERNUR BIDANG PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT","33352","STAF AHLI GUBERNUR BIDANG PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT","II.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"189","49","33352","II.a","100104000000",21,"STAF AHLI GUBERNUR BIDANG PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT","STAF AHLI GUBERNUR BIDANG PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT",143,"JL. SAM RATULANGI NO.101 PALU",,,,,,1,,,
"49","SEKRETARIAT DAERAH","34461","SEKRETARIS DAERAH","I.b","190","STAF AHLI GUBERNUR BIDANG EKONOMI DAN PEMBANGUNAN","33351","STAF AHLI GUBERNUR BIDANG EKONOMI DAN PEMBANGUNAN","II.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"190","49","33351","II.a","100105000000",21,"STAF AHLI GUBERNUR BIDANG EKONOMI DAN PEMBANGUNAN","STAF AHLI GUBERNUR BIDANG EKONOMI DAN PEMBANGUNAN",143,"JL. SAM RATULANGI NO.101 PALU",,,,,,1,,,
"12","DINAS KESEHATAN","34343","KEPALA DINAS KESEHATAN","II.a","776","UPT PUSAT PELAYANAN KESELAMATAN TERPADU","34386","KEPALA UPT PUSAT PELAYANAN KESELAMATAN TERPADU","III.b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"UPTD Tipe A","776","12","34386","III.b","100308000000",32,"KEPALA UPT PUSAT PELAYANAN KESELAMATAN TERPADU","UPT PUSAT PELAYANAN KESELAMATAN TERPADU",134,"JL. R.A. KARTINI, NO.11 PALU",,,,,,1,,,
"12","DINAS KEHUTANAN","33380","KEPALA DINAS KEHUTANAN","II.a","510","UPTD KESATUAN PENGELOLAAN HUTAN TOILI BATURUBE","33392","KEPALA UPTD KESATUAN PENGELOLAAN HUTAN TOILI BATURUBE","III.b","511","SEKSI PERLINDUNGAN, KONSERVASI SUMBER DAYA ALAM EKOSISTEM DAN PEMBERDAYAAN MASYARAKAT","33393","KEPALA SEKSI PERLINDUNGAN, KONSERVASI SUMBER DAYA ALAM EKOSISTEM DAN PEMBERDAYAAN MASYARAKAT","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,"","511","510","33393","IV.a","101907030000",41,"KEPALA SEKSI PERLINDUNGAN, KONSERVASI SUMBER DAYA ALAM EKOSISTEM DAN PEMBERDAYAAN MASYARAKAT","SEKSI PERLINDUNGAN, KONSERVASI SUMBER DAYA ALAM EKOSISTEM DAN PEMBERDAYAAN MASYARAKAT",133,"JL. S. PARMAN NO. 9 PALU",,,,,,1,,,
"26","DINAS KOMUNIKASI, INFORMATIKA, PERSANDIAN DAN STATISTIK","33973","KEPALA DINAS KOMUNIKASI, INFORMATIKA, PERSANDIAN DAN STATISTIK","II.a","276","BIDANG PERSANDIAN","33979","KEPALA BIDANG PERSANDIAN","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"276","26","33979","III.a","102704000000",31,"KEPALA BIDANG PERSANDIAN","BIDANG PERSANDIAN",141,"JL. KARTINI NO. 106 PALU",,,,,,1,,,
"49","SEKRETARIAT DAERAH","34461","SEKRETARIS DAERAH","I.b","144","ASISTEN ADMINISTRASI UMUM","33353","ASISTEN ADMINISTRASI UMUM","II.a","175","BIRO ADMINISTRASI PIMPINAN","34480","KEPALA BIRO ADMINISTRASI PIMPINAN","II.b","176","BAGIAN PERENCANAAN DAN KEPEGAWAIAN SETDA","34482","KEPALA BAGIAN PERENCANAAN DAN KEPEGAWAIAN SETDA","III.a","177","SUB BAGIAN PERENCANAAN DAN PELAPORAN","34484","KEPALA SUB BAGIAN PERENCANAAN DAN PELAPORAN","IV.a",,,,,,,,,,,,,,,,4,,"177","176","34484","IV.a","100103030101",41,"KEPALA SUB BAGIAN PERENCANAAN DAN PELAPORAN","SUB BAGIAN PERENCANAAN DAN PELAPORAN",133,"JL. SAM RATULANGI NO.101 PALU",,,,,,1,,,
"14","DINAS CIPTA KARYA DAN SUMBER DAYA AIR","33805","KEPALA DINAS CIPTA KARYA DAN SUMBER DAYA AIR","II.a","670","BIDANG AIR MINUM DAN PENYEHATAN LINGKUNGAN PERMUKIMAN","33810","KEPALA BIDANG AIR MINUM DAN PENYEHATAN LINGKUNGAN PERMUKIMAN","III.a","671","SEKSI PENGEMBANGAN SISTEM PENYEDIAAN AIR MINUM","33811","KEPALA SEKSI PENGEMBANGAN SISTEM PENYEDIAAN AIR MINUM","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"671","670","33811","IV.a","100502010000",41,"KEPALA SEKSI PENGEMBANGAN SISTEM PENYEDIAAN AIR MINUM","SEKSI PENGEMBANGAN SISTEM PENYEDIAAN AIR MINUM",133,"JL. PROF. MOH. YAMIN NO.33 PALU",,,,,,1,,,
"12","DINAS KESEHATAN","34343","KEPALA DINAS KESEHATAN","II.a","776","UPT PUSAT PELAYANAN KESELAMATAN TERPADU","34386","KEPALA UPT PUSAT PELAYANAN KESELAMATAN TERPADU","III.b","777","SUB BAGIAN TATA USAHA","34387","KEPALA SUB BAGIAN TATA USAHA","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"777","776","34387","IV.a","100308010000",41,"KEPALA SUB BAGIAN TATA USAHA","SUB BAGIAN TATA USAHA",133,"JL. R.A. KARTINI, NO.11 PALU",,,,,,1,,,
"12","DINAS KEHUTANAN","33380","KEPALA DINAS KEHUTANAN","II.a","500","UPTD KESATUAN PENGELOLAAN HUTAN POGOGUL","33400","KEPALA UPTD KESATUAN PENGELOLAAN HUTAN POGOGUL","III.b","502","SEKSI PERENCANAAN DAN PEMANFAATAN HUTAN","33402","KEPALA SEKSI PERENCANAAN DAN PEMANFAATAN HUTAN","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"502","500","33402","IV.a","101909020000",41,"KEPALA SEKSI PERENCANAAN DAN PEMANFAATAN HUTAN","SEKSI PERENCANAAN DAN PEMANFAATAN HUTAN",133,"JL. S. PARMAN NO. 9 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","489","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT","33502","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT","III.b","47","SMK NEGERI 1 MOILONG KAB. BANGGAI","34199","KEPALA SMK NEGERI 1 MOILONG KAB. BANGGAI",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMK","47","489","34199",,"102810300000",,"KEPALA SMK NEGERI 1 MOILONG KAB. BANGGAI","SMK NEGERI 1 MOILONG KAB. BANGGAI",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"12","DINAS KEHUTANAN","33380","KEPALA DINAS KEHUTANAN","II.a","528","BIDANG PERENCANAAN DAN PEMANFAATAN HUTAN","33384","KEPALA BIDANG PERENCANAAN DAN PEMANFAATAN HUTAN","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"528","12","33384","III.a","101902000000",31,"KEPALA BIDANG PERENCANAAN DAN PEMANFAATAN HUTAN","BIDANG PERENCANAAN DAN PEMANFAATAN HUTAN",141,"JL. S. PARMAN NO. 9 PALU",,,,,,1,,,
"49","SEKRETARIAT DAERAH","34461","SEKRETARIS DAERAH","I.b","144","ASISTEN ADMINISTRASI UMUM","33353","ASISTEN ADMINISTRASI UMUM","II.a","175","BIRO ADMINISTRASI PIMPINAN","34480","KEPALA BIRO ADMINISTRASI PIMPINAN","II.b","180","BAGIAN MATERI DAN KOMUNIKASI PIMPINAN","34492","KEPALA BAGIAN MATERI DAN KOMUNIKASI PIMPINAN","III.a","183","SUB BAGIAN DOKUMENTASI PIMPINAN","34496","KEPALA SUB BAGIAN DOKUMENTASI PIMPINAN","IV.a",,,,,,,,,,,,,,,,4,,"183","180","34496","IV.a","100103030203",41,"KEPALA SUB BAGIAN DOKUMENTASI PIMPINAN","SUB BAGIAN DOKUMENTASI PIMPINAN",133,"JL. SAM RATULANGI NO.101 PALU",,,,,,1,,,
"12","DINAS KESEHATAN","34343","KEPALA DINAS KESEHATAN","II.a","766","UPT BALAI PENDIDIKAN PELATIHAN KESEHATAN","34382","KEPALA UPT BALAI PENDIDIKAN PELATIHAN KESEHATAN","III.b","767","SUB BAGIAN TATA USAHA","34383","KEPALA SUB BAGIAN TATA USAHA","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"767","766","34383","IV.a","100306010000",41,"KEPALA SUB BAGIAN TATA USAHA","SUB BAGIAN TATA USAHA",133,"JL. R.A. KARTINI, NO.11 PALU",,,,,,1,,,
"12","DINAS KESEHATAN","34343","KEPALA DINAS KESEHATAN","II.a","967","UPT RUMAH SAKIT UMUM DAERAH UNDATA","34390","KEPALA UPT RUMAH SAKIT UMUM DAERAH UNDATA","II.b","978","WAKIL DIREKTUR UMUM DAN KEUANGAN","34401","KEPALA WAKIL DIREKTUR UMUM DAN KEUANGAN","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"978","967","34401","III.a","100309020000",31,"KEPALA WAKIL DIREKTUR UMUM DAN KEUANGAN","WAKIL DIREKTUR UMUM DAN KEUANGAN",141,"JL. R.A. KARTINI, NO.11 PALU",,,,,,1,,,
"49","SEKRETARIAT DAERAH","34461","SEKRETARIS DAERAH","I.b","72","ASISTEN PEREKONOMIAN DAN PEMBANGUNAN","39771","ASISTEN PEREKONOMIAN DAN PEMBANGUNAN","II.a","73","BIRO PEREKONOMIAN","34712","KEPALA BIRO PEREKONOMIAN","II.b",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"73","72","34712","II.b","100102010000",22,"KEPALA BIRO PEREKONOMIAN","BIRO PEREKONOMIAN",142,"JL. SAM RATULANGI NO.101 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","489","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT","33502","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT","III.b","30","SMA NEGERI 1 PAGIMANA KAB. BANGGAI","34183","KEPALA SMA NEGERI 1 PAGIMANA KAB. BANGGAI",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMA","30","489","34183",,"102810150000",,"KEPALA SMA NEGERI 1 PAGIMANA KAB. BANGGAI","SMA NEGERI 1 PAGIMANA KAB. BANGGAI",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"32","DINAS TANAMAN PANGAN DAN HORTIKULTURA","37620","KEPALA DINAS TANAMAN PANGAN DAN HORTIKULTURA","II.a","827","SEKRETARIAT","37588","SEKRETARIS","III.a","829","SUB BAGIAN KEPEGAWAIAN DAN UMUM","37587","KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"829","827","37587","IV.a","102501020000",41,"KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM","SUB BAGIAN KEPEGAWAIAN DAN UMUM",133,"JL. R.A. KARTINI NO. 80 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","489","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT","33502","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT","III.b","1054","SMK NEGERI 2 TOILI BARAT KAB. BANGGAI","34215","KEPALA SMK NEGERI 2 TOILI BARAT KAB. BANGGAI",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMK","1054","489","34215",,"102810460000",,"KEPALA SMK NEGERI 2 TOILI BARAT KAB. BANGGAI","SMK NEGERI 2 TOILI BARAT KAB. BANGGAI",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"49","SEKRETARIAT DAERAH","34461","SEKRETARIS DAERAH","I.b","144","ASISTEN ADMINISTRASI UMUM","33353","ASISTEN ADMINISTRASI UMUM","II.a","175","BIRO ADMINISTRASI PIMPINAN","34480","KEPALA BIRO ADMINISTRASI PIMPINAN","II.b","176","BAGIAN PERENCANAAN DAN KEPEGAWAIAN SETDA","34482","KEPALA BAGIAN PERENCANAAN DAN KEPEGAWAIAN SETDA","III.a","179","SUB BAGIAN TATA USAHA","34490","KEPALA SUB BAGIAN TATA USAHA","IV.a",,,,,,,,,,,,,,,,4,,"179","176","34490","IV.a","100103030103",41,"KEPALA SUB BAGIAN TATA USAHA","SUB BAGIAN TATA USAHA",133,"JL. SAM RATULANGI NO.101 PALU",,,,,,1,,,
"12","DINAS KESEHATAN","34343","KEPALA DINAS KESEHATAN","II.a","967","UPT RUMAH SAKIT UMUM DAERAH UNDATA","34390","KEPALA UPT RUMAH SAKIT UMUM DAERAH UNDATA","II.b","989","BIDANG PROGRAM DAN EVALUASI","34403","KEPALA BIDANG PROGRAM DAN EVALUASI","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"989","967","34403","III.a","100309030100",31,"KEPALA BIDANG PROGRAM DAN EVALUASI","BIDANG PROGRAM DAN EVALUASI",141,"JL. R.A. KARTINI, NO.11 PALU",,,,,,1,,,
"49","SEKRETARIAT DAERAH","34461","SEKRETARIS DAERAH","I.b","1","ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT","34132","ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT","II.a","9","BIRO KESEJAHTERAAN RAKYAT","34118","KEPALA BIRO KESEJAHTERAAN RAKYAT","II.b","55","BAGIAN KESEJAHTERAAN RAKYAT PELAYANAN DASAR","34109","KEPALA BAGIAN KESEJAHTERAAN RAKYAT PELAYANAN DASAR","III.a","58","SUB BAGIAN PENDIDIKAN","34106","KEPALA SUB BAGIAN PENDIDIKAN","IV.a",,,,,,,,,,,,,,,,4,,"58","55","34106","IV.a","100101020303",41,"KEPALA SUB BAGIAN PENDIDIKAN","SUB BAGIAN PENDIDIKAN",133,"JL. SAM RATULANGI NO.101 PALU",,,,,,1,,,
"14","DINAS CIPTA KARYA DAN SUMBER DAYA AIR","33805","KEPALA DINAS CIPTA KARYA DAN SUMBER DAYA AIR","II.a","666","SEKRETARIAT","33806","SEKRETARIS","III.a","668","SUB BAGIAN KEUANGAN DAN ASET","33808","KEPALA SUB BAGIAN KEUANGAN DAN ASET","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"668","666","33808","IV.a","100501020000",41,"KEPALA SUB BAGIAN KEUANGAN DAN ASET","SUB BAGIAN KEUANGAN DAN ASET",133,"JL. PROF. MOH. YAMIN NO.33 PALU",,,,,,1,,,
"14","DINAS CIPTA KARYA DAN SUMBER DAYA AIR","33805","KEPALA DINAS CIPTA KARYA DAN SUMBER DAYA AIR","II.a","686","UPT PENGELOLAAN SUMBER DAYA AIR WILAYAH I","33877","KEPALA UPT PENGELOLAAN SUMBER DAYA AIR WILAYAH I","III.b","688","SEKSI OPERASI DAN PEMELIHARAAN","33880","KEPALA SEKSI OPERASI DAN PEMELIHARAAN","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"688","686","33880","IV.a","100507020000",41,"KEPALA SEKSI OPERASI DAN PEMELIHARAAN","SEKSI OPERASI DAN PEMELIHARAAN",133,"JL. PROF. MOH. YAMIN NO.33 PALU",,,,,,1,,,
"12","DINAS KESEHATAN","34343","KEPALA DINAS KESEHATAN","II.a","967","UPT RUMAH SAKIT UMUM DAERAH UNDATA","34390","KEPALA UPT RUMAH SAKIT UMUM DAERAH UNDATA","II.b","982","BAGIAN KEUANGAN","38702","KEPALA BAGIAN KEUANGAN","III.b",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"982","967","38702","III.b","100309020200",32,"KEPALA BAGIAN KEUANGAN","BAGIAN KEUANGAN",134,"JL. R.A. KARTINI, NO.11 PALU",,,,,,1,,,
"14","DINAS CIPTA KARYA DAN SUMBER DAYA AIR","33805","KEPALA DINAS CIPTA KARYA DAN SUMBER DAYA AIR","II.a","682","UPT SISTEM PENGELOLAAN AIR MINUM DAERAH","33837","KEPALA UPT SISTEM PENGELOLAAN AIR MINUM DAERAH","III.b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"UPTD Tipe A","682","14","33837","III.b","100506000000",32,"KEPALA UPT SISTEM PENGELOLAAN AIR MINUM DAERAH","UPT SISTEM PENGELOLAAN AIR MINUM DAERAH",134,"JL. PROF. MOH. YAMIN NO.33 PALU",,,,,,1,,,
"14","DINAS CIPTA KARYA DAN SUMBER DAYA AIR","33805","KEPALA DINAS CIPTA KARYA DAN SUMBER DAYA AIR","II.a","666","SEKRETARIAT","33806","SEKRETARIS","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"666","14","33806","III.a","100501000000",31,"SEKRETARIS","SEKRETARIAT",141,"JL. PROF. MOH. YAMIN NO.33 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","484","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH III KAB. POSO DAN KAB. TOJO UNA-UNA","33704","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH III KAB. POSO DAN KAB. TOJO UNA-UNA","III.b","630","SMA NEGERI WALEA KEPULAUAN KAB. TOJO UNA-UNA","33782","KEPALA SMA NEGERI WALEA KEPULAUAN KAB. TOJO UNA-UNA",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMA","630","484","33782",,"102808450000",,"KEPALA SMA NEGERI WALEA KEPULAUAN KAB. TOJO UNA-UNA","SMA NEGERI WALEA KEPULAUAN KAB. TOJO UNA-UNA",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"31","DINAS KELAUTAN DAN PERIKANAN","34250","KEPALA DINAS KELAUTAN DAN PERIKANAN","II.a","819","UPTD PELABUHAN PERIKANAN DAN KAWASAN KONSERVASI PESISIR DAN PULAU-PULAU KECIL WILAYAH VI","34317","KEPALA UPTD PELABUHAN PERIKANAN DAN KAWASAN KONSERVASI PESISIR DAN PULAU-PULAU KECIL WILAYAH VI","III.b","822","SEKSI KONSERVASI DAN PENGAWASAN","34320","KEPALA SEKSI KONSERVASI DAN PENGAWASAN","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,"","822","819","34320","IV.a","102314030000",41,"KEPALA SEKSI KONSERVASI DAN PENGAWASAN","SEKSI KONSERVASI DAN PENGAWASAN",133,"JL. UNDATA NO.7 PALU",,,,,,1,,,
"13","DINAS BINA MARGA DAN TATA RUANG","33455","KEPALA DINAS BINA MARGA DAN PENATAAN RUANG","II.a","393","UPT LABORATORIUM DAN PENGUJIAN BAHAN","33456","KEPALA UPT LABORATORIUM DAN PENGUJIAN BAHAN","III.b","395","SEKSI PELAYANAN DAN PENGUJIAN","33458","KEPALA SEKSI PELAYANAN DAN PENGUJIAN","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"395","393","33458","IV.a","100406020000",41,"KEPALA SEKSI PELAYANAN DAN PENGUJIAN","SEKSI PELAYANAN DAN PENGUJIAN",133,"JL. TOWUA, NO. 85 PALU",,,,,,1,,,
"32","DINAS TANAMAN PANGAN DAN HORTIKULTURA","37620","KEPALA DINAS TANAMAN PANGAN DAN HORTIKULTURA","II.a","830","BIDANG SARANA DAN PRASARANA","37590","KEPALA BIDANG SARANA DAN PRASARANA","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"830","32","37590","III.a","102502000000",31,"KEPALA BIDANG SARANA DAN PRASARANA","BIDANG SARANA DAN PRASARANA",141,"JL. R.A. KARTINI NO. 80 PALU",,,,,,1,,,
"12","DINAS KESEHATAN","34343","KEPALA DINAS KESEHATAN","II.a","967","UPT RUMAH SAKIT UMUM DAERAH UNDATA","34390","KEPALA UPT RUMAH SAKIT UMUM DAERAH UNDATA","II.b","992","BIDANG PENDIDIKAN, LATIHAN DAN PENELITIAN","34405","KEPALA BIDANG PENDIDIKAN, LATIHAN DAN PENELITIAN","IV.a","993","SEKSI PENELITIAN",,,,,,,,,,,,,,,,,,,,,,,,3,,"993","992",,,"100309030201",,,"SEKSI PENELITIAN",,"JL. R.A. KARTINI, NO.11 PALU",,,,,,0,,,
"31","DINAS KELAUTAN DAN PERIKANAN","34250","KEPALA DINAS KELAUTAN DAN PERIKANAN","II.a","791","UPTD PENERAPAN MUTU HASIL PERIKANAN","34279","KEPALA UPTD PENERAPAN MUTU HASIL PERIKANAN","III.b","793","SEKSI PENGUJIAN MUTU","34282","KEPALA SEKSI PENGUJIAN MUTU","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"793","791","34282","IV.a","102307020000",41,"KEPALA SEKSI PENGUJIAN MUTU","SEKSI PENGUJIAN MUTU",133,"JL. UNDATA NO.7 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","357","SEKRETARIAT","33505","KEPALA SEKRETARIAT","III.a","358","SUB BAGIAN PROGRAM","33506","KEPALA SUB BAGIAN PROGRAM","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"358","357","33506","IV.a","102801010000",41,"KEPALA SUB BAGIAN PROGRAM","SUB BAGIAN PROGRAM",133,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","484","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH III KAB. POSO DAN KAB. TOJO UNA-UNA","33704","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH III KAB. POSO DAN KAB. TOJO UNA-UNA","III.b","588","SEKSI PEMBINAAN SMK","33707","KEPALA SEKSI PEMBINAAN SMK","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"588","484","33707","IV.a","102808030000",41,"KEPALA SEKSI PEMBINAAN SMK","SEKSI PEMBINAAN SMK",133,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"14","DINAS CIPTA KARYA DAN SUMBER DAYA AIR","33805","KEPALA DINAS CIPTA KARYA DAN SUMBER DAYA AIR","II.a","676","BIDANG IRIGASI DAN RAWA","33818","KEPALA BIDANG IRIGASI DAN RAWA","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"676","14","33818","III.a","100504000000",31,"KEPALA BIDANG IRIGASI DAN RAWA","BIDANG IRIGASI DAN RAWA",141,"JL. PROF. MOH. YAMIN NO.33 PALU",,,,,,1,,,
"31","DINAS KELAUTAN DAN PERIKANAN","34250","KEPALA DINAS KELAUTAN DAN PERIKANAN","II.a","795","UPTD PELABUHAN PERIKANAN DAN KAWASAN KONSERVASI PESISIR DAN PULAU - PULAU KECIL WILAYAH I","34284","KEPALA UPTD PELABUHAN PERIKANAN DAN KAWASAN KONSERVASI PESISIR DAN PULAU - PULAU KECIL WILAYAH I","III.b","796","SUB BAGIAN TATA USAHA","34287","KEPALA SUB BAGIAN TATA USAHA","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"796","795","34287","IV.a","102308010000",41,"KEPALA SUB BAGIAN TATA USAHA","SUB BAGIAN TATA USAHA",133,"JL. UNDATA NO.7 PALU",,,,,,1,,,
"4","BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH","33412","KEPALA BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH","II.a","213","SEKRETARIAT","33556","SEKRETARIAT","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"213","4","33556","III.a","103301000000",31,"SEKRETARIAT","SEKRETARIAT",141,"JL. SAM RATULANGI NO.101 PALU",,,,,,1,,,
"17","DINAS TENAGA KERJA DAN TRANSMIGRASI","34947","KEPALA DINAS TENAGA KERJA DAN TRANSMIGRASI","II.a","707","BIDANG PEMBINAAN PELATIHAN, PERLUASAN PENEMPATAN DAN PRODUKTIVITAS TENAGA KERJA","34961","KEPALA BIDANG PEMBINAAN PELATIHAN, PERLUASAN PENEMPATAN DAN PRODUKTIVITAS TENAGA KERJA","III.a","708","SEKSI PENEMPATAN DAN PERLUASAN KESEMPATAN KERJA","34965","KEPALA SEKSI PENEMPATAN DAN PERLUASAN KESEMPATAN KERJA","V.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"708","707","34965","V.a","100802010000",51,"KEPALA SEKSI PENEMPATAN DAN PERLUASAN KESEMPATAN KERJA","SEKSI PENEMPATAN DAN PERLUASAN KESEMPATAN KERJA",131,"JL. R.A. KARTINI NO. 98 PALU",,,,,,1,,,
"13","DINAS BINA MARGA DAN TATA RUANG","33455","KEPALA DINAS BINA MARGA DAN PENATAAN RUANG","II.a","377","SEKRETARIAT","33472","SEKRETARIS","III.a","380","SUB BAGIAN KEPEGAWAIAN DAN UMUM","33475","KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"380","377","33475","IV.a","100401030000",41,"KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM","SUB BAGIAN KEPEGAWAIAN DAN UMUM",133,"JL. TOWUA, NO. 85 PALU",,,,,,1,,,
"8","BADAN PENANGGULANGAN BENCANA DAERAH","33323","KEPALA BADAN PENANGGULANGAN BENCANA DAERAH","II.a","29","SEKRETARIAT","33324","SEKRETARIS","III.a","30","SUB BAGIAN KEPEGAWAIAN DAN UMUM","33325","KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"30","29","33325","IV.a","103101010000",41,"KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM","SUB BAGIAN KEPEGAWAIAN DAN UMUM",133,"JL. M.T HARYONO NO.28, PALU",,,,,,1,,,
